Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
pen-based,20,euclidean,brute,7.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,manhattan,auto,7.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,manhattan,brute,7.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,cosine,auto,7.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,cosine,brute,7.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,euclidean,auto,9.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,euclidean,brute,9.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,manhattan,auto,9.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,manhattan,brute,9.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,cosine,auto,9.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,cosine,brute,9.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,23,euclidean,auto,1.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,euclidean,brute,1.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,auto,1.0,MinMax,0.30464181560940956,1.113704349291256,2252.2053552623747,0.6167655317118327,0.7337957698430748,0.6831623532266559,0.7954825436196205,11
pen-based,23,manhattan,brute,1.0,MinMax,0.30464181560940956,1.113704349291256,2252.2053552623747,0.6167655317118327,0.7337957698430748,0.6831623532266559,0.7954825436196205,11
pen-based,23,cosine,auto,1.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,cosine,brute,1.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,euclidean,auto,3.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,euclidean,brute,3.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,auto,3.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,manhattan,brute,3.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,cosine,auto,3.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,cosine,brute,3.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,euclidean,auto,5.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,euclidean,brute,5.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,auto,5.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,manhattan,brute,5.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,cosine,auto,5.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,cosine,brute,5.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,euclidean,auto,7.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,euclidean,brute,7.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,auto,7.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,manhattan,brute,7.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,cosine,auto,7.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,cosine,brute,7.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,euclidean,auto,9.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,euclidean,brute,9.0,MinMax,0.5997110757482346,0.6683248916481667,245.62064678200133,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,auto,9.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,manhattan,brute,9.0,MinMax,0.5836342655414216,0.6449907953124387,251.05001702270764,0.8936809018242957,1.0,0.9295219142177279,0.9123738900868431,4
pen-based,23,cosine,auto,9.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,23,cosine,brute,9.0,MinMax,0.5143288547183713,0.6686230884567378,538.6905496148645,0.7772241639008534,0.997338065661047,0.8665067214573892,0.8313887599866678,15
pen-based,30,euclidean,auto,1.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,1.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,manhattan,auto,1.0,MinMax,0.37614168997975533,1.002379714099931,3127.687260857939,0.6219103720423025,0.73080138540547,0.6907537545207941,0.7961638263862726,8
pen-based,30,manhattan,brute,1.0,MinMax,0.37614168997975533,1.002379714099931,3127.687260857939,0.6219103720423025,0.73080138540547,0.6907537545207941,0.7961638263862726,8
pen-based,30,cosine,auto,1.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,cosine,brute,1.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,euclidean,auto,3.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,3.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,3.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,cosine,brute,3.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,euclidean,auto,5.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,5.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,5.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,cosine,brute,5.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,euclidean,auto,7.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,7.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,7.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,cosine,brute,7.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,euclidean,auto,9.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,9.0,MinMax,0.6246411467987959,0.6213364618803008,284.76399897663475,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,9.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,30,cosine,brute,9.0,MinMax,0.47857660866687146,0.7233799593475938,1249.7279590465507,0.9969955367253769,0.9976470588235294,0.9979042020839839,0.990471532006596,7
pen-based,32,manhattan,auto,1.0,MinMax,0.3783510288051102,0.9980333897968483,3139.5592608033744,0.6231863381092376,0.7314959682272235,0.6919368242088756,0.7969241449247567,8
pen-based,32,manhattan,brute,1.0,MinMax,0.3783510288051102,0.9980333897968483,3139.5592608033744,0.6231863381092376,0.7314959682272235,0.6919368242088756,0.7969241449247567,8
pen-based,32,cosine,auto,1.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,brute,1.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,auto,3.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,brute,3.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,auto,5.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,brute,5.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,auto,7.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,brute,7.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,auto,9.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,32,cosine,brute,9.0,MinMax,0.5144378285733457,0.7474288829464609,793.8281365799862,0.964485319158601,0.9737363726461843,0.9789206704957565,0.9214237143668234,6
pen-based,40,manhattan,auto,1.0,MinMax,0.38830970064673304,0.9726893043971792,3198.911362194437,0.6279833710983308,0.7337380745880312,0.6966673887477947,0.8006673893322263,8
pen-based,40,manhattan,brute,1.0,MinMax,0.38830970064673304,0.9726893043971792,3198.911362194437,0.6279833710983308,0.7337380745880312,0.6966673887477947,0.8006673893322263,8
pen-based,40,cosine,auto,1.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,brute,1.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,auto,3.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,brute,3.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,auto,5.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,brute,5.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,auto,7.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,brute,7.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,auto,9.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
pen-based,40,cosine,brute,9.0,MinMax,0.5168298948621659,0.7736282430033208,902.0402468257198,0.9815683316196653,0.9687342410489158,0.989227181860476,0.9352334672655714,5
